2149 481 321
136 138 11 0
139 37 7 0
140 37 7 0
141 37 7 0
142 37 7 0
143 37 7 0
144 37 7 0
145 37 7 0
146 37 7 0
147 37 7 0
148 37 7 0
149 37 7 0
150 37 7 0
151 37 7 0
152 37 7 0
153 37 7 0
154 37 7 0
155 37 7 0
406 91 2 1
407 91 2 1
408 91 2 1
409 91 2 1
410 91 2 1
411 91 2 1
412 91 2 1
125 45 7 0
126 45 7 0
127 45 7 0
128 45 7 0
129 45 7 0
130 45 7 0
131 45 7 0
132 45 7 0
133 45 7 0
134 45 7 0
135 45 7 0
136 45 7 0
137 45 7 0
138 45 7 0
139 45 7 0
129 185 10 0
30 263 12 1
407 99 2 1
408 99 2 1
409 99 2 1
410 99 2 1
65 193 8 1
411 99 2 1
66 193 8 1
412 99 2 1
67 193 8 1
413 99 2 1
68 193 8 1
69 193 8 1
70 193 8 1
71 193 8 1
116 53 7 0
117 53 7 0
118 53 7 0
119 53 7 0
120 53 7 0
121 53 7 0
188 84 6 1
189 84 6 1
190 84 6 1
191 84 6 1
192 84 6 1
193 84 6 1
194 84 6 1
195 84 6 1
196 84 6 1
197 84 6 1
198 84 6 1
199 84 6 1
200 84 6 1
201 84 6 1
202 84 6 1
203 84 6 1
121 193 10 0
204 84 6 1
122 193 10 0
205 84 6 1
123 193 10 0
124 193 10 0
125 193 10 0
126 193 10 0
127 193 10 0
128 193 10 0
244 185 6 0
245 185 6 0
246 185 6 0
247 185 6 0
248 185 6 0
249 185 6 0
250 185 6 0
78 232 7 0
251 185 6 0
79 232 7 0
252 185 6 0
80 232 7 0
253 185 6 0
81 232 7 0
254 185 6 0
255 185 6 0
82 232 7 0
256 185 6 0
83 232 7 0
257 185 6 0
84 232 7 0
258 185 6 0
85 232 7 0
259 185 6 0
86 232 7 0
260 185 6 0
87 232 7 0
261 185 6 0
88 232 7 0
262 185 6 0
89 232 7 0
263 185 6 0
90 232 7 0
27 271 12 1
264 185 6 0
91 232 7 0
28 271 12 1
92 232 7 0
29 271 12 1
93 232 7 0
30 271 12 1
31 271 12 1
32 271 12 1
33 271 12 1
167 22 7 0
168 22 7 0
169 22 7 0
170 22 7 0
171 22 7 0
172 22 7 0
173 22 7 0
174 22 7 0
394 76 2 1
395 76 2 1
396 76 2 1
397 76 2 1
398 76 2 1
399 76 2 1
400 76 2 1
401 76 2 1
402 76 2 1
403 76 2 1
211 92 6 1
212 92 6 1
213 92 6 1
214 92 6 1
215 92 6 1
216 92 6 1
217 92 6 1
218 92 6 1
219 92 6 1
220 92 6 1
221 92 6 1
222 92 6 1
223 92 6 1
224 92 6 1
225 92 6 1
226 92 6 1
227 92 6 1
228 92 6 1
229 92 6 1
230 92 6 1
231 92 6 1
232 92 6 1
233 92 6 1
234 92 6 1
235 92 6 1
236 92 6 1
237 92 6 1
27 279 12 1
238 92 6 1
28 279 12 1
239 92 6 1
29 279 12 1
240 92 6 1
30 279 12 1
241 92 6 1
31 279 12 1
242 92 6 1
32 279 12 1
243 92 6 1
33 279 12 1
244 92 6 1
154 30 7 0
245 92 6 1
155 30 7 0
246 92 6 1
156 30 7 0
247 92 6 1
157 30 7 0
248 92 6 1
158 30 7 0
249 92 6 1
159 30 7 0
250 92 6 1
160 30 7 0
251 92 6 1
161 30 7 0
252 92 6 1
162 30 7 0
253 92 6 1
279 193 6 0
163 30 7 0
254 92 6 1
280 193 6 0
164 30 7 0
255 92 6 1
281 193 6 0
165 30 7 0
256 92 6 1
282 193 6 0
257 92 6 1
283 193 6 0
258 92 6 1
284 193 6 0
259 92 6 1
260 92 6 1
261 92 6 1
262 92 6 1
263 92 6 1
264 92 6 1
265 92 6 1
266 92 6 1
267 92 6 1
268 92 6 1
269 92 6 1
270 92 6 1
271 92 6 1
272 92 6 1
273 92 6 1
274 92 6 1
275 92 6 1
276 92 6 1
277 92 6 1
278 92 6 1
279 92 6 1
280 92 6 1
403 84 2 1
404 84 2 1
405 84 2 1
406 84 2 1
407 84 2 1
408 84 2 1
409 84 2 1
132 139 11 0
133 139 11 0
134 139 11 0
135 139 11 0
136 139 11 0
138 38 7 0
139 38 7 0
140 38 7 0
141 38 7 0
142 38 7 0
143 38 7 0
144 38 7 0
145 38 7 0
146 38 7 0
147 38 7 0
148 38 7 0
149 38 7 0
150 38 7 0
151 38 7 0
152 38 7 0
153 38 7 0
406 92 2 1
407 92 2 1
408 92 2 1
409 92 2 1
410 92 2 1
411 92 2 1
412 92 2 1
121 46 7 0
122 46 7 0
123 46 7 0
124 46 7 0
125 46 7 0
126 46 7 0
127 46 7 0
128 46 7 0
129 46 7 0
130 46 7 0
131 46 7 0
132 46 7 0
133 46 7 0
134 46 7 0
135 46 7 0
136 46 7 0
137 46 7 0
73 155 9 0
74 155 9 0
75 155 9 0
76 155 9 0
77 155 9 0
127 186 10 0
128 186 10 0
129 186 10 0
130 186 10 0
131 186 10 0
78 225 7 0
28 264 12 1
29 264 12 1
30 264 12 1
31 264 12 1
32 264 12 1
407 100 2 1
408 100 2 1
409 100 2 1
410 100 2 1
65 194 8 1
411 100 2 1
66 194 8 1
412 100 2 1
67 194 8 1
413 100 2 1
68 194 8 1
69 194 8 1
70 194 8 1
71 194 8 1
187 85 6 1
188 85 6 1
189 85 6 1
190 85 6 1
191 85 6 1
192 85 6 1
193 85 6 1
194 85 6 1
195 85 6 1
196 85 6 1
197 85 6 1
198 85 6 1
199 85 6 1
200 85 6 1
201 85 6 1
202 85 6 1
203 85 6 1
204 85 6 1
122 194 10 0
205 85 6 1
123 194 10 0
206 85 6 1
124 194 10 0
207 85 6 1
125 194 10 0
208 85 6 1
126 194 10 0
209 85 6 1
127 194 10 0
210 85 6 1
246 186 6 0
247 186 6 0
248 186 6 0
249 186 6 0
250 186 6 0
251 186 6 0
252 186 6 0
80 233 7 0
253 186 6 0
81 233 7 0
254 186 6 0
82 233 7 0
255 186 6 0
256 186 6 0
83 233 7 0
257 186 6 0
84 233 7 0
258 186 6 0
85 233 7 0
259 186 6 0
86 233 7 0
260 186 6 0
87 233 7 0
261 186 6 0
88 233 7 0
262 186 6 0
89 233 7 0
263 186 6 0
90 233 7 0
27 272 12 1
264 186 6 0
91 233 7 0
28 272 12 1
265 186 6 0
92 233 7 0
29 272 12 1
266 186 6 0
93 233 7 0
30 272 12 1
267 186 6 0
31 272 12 1
268 186 6 0
32 272 12 1
269 186 6 0
610
1 6 1 190 85 3
1 6 1 190 85 3
1 6 1 191 85 3
1 6 1 191 85 3
1 6 1 192 85 3
1 6 1 192 85 3
1 6 1 193 85 3
1 6 1 193 85 3
1 6 1 193 86 3
1 6 1 193 86 3
1 6 1 194 86 3
1 6 1 194 86 3
1 6 1 195 86 3
1 6 1 195 86 3
1 6 1 196 86 3
1 6 1 196 86 3
1 6 1 197 86 3
1 6 1 197 86 3
1 6 1 198 86 3
1 6 1 198 86 3
1 6 1 199 87 3
1 6 1 199 87 3
1 6 1 200 87 3
1 6 1 200 87 3
1 6 1 201 87 3
1 6 1 201 87 3
1 6 1 202 87 3
1 6 1 202 87 3
1 6 1 203 87 3
1 6 1 203 87 3
1 6 1 204 87 3
1 6 1 204 87 3
1 6 1 205 87 3
1 6 1 205 87 3
1 6 1 206 88 3
1 6 1 206 88 3
1 6 1 207 88 3
1 6 1 207 88 3
1 6 1 208 88 3
1 6 1 208 88 3
1 6 1 209 88 3
1 6 1 209 88 3
1 6 1 210 88 3
1 6 1 210 88 3
1 6 1 211 89 3
1 6 1 211 89 3
1 6 1 212 89 3
1 6 1 212 89 3
1 6 1 213 89 3
1 6 1 213 89 3
1 6 1 214 90 3
1 6 1 214 90 3
1 6 1 215 90 3
1 6 1 215 90 3
1 6 1 216 90 3
1 6 1 216 90 3
1 6 1 217 90 3
1 6 1 217 90 3
1 6 1 218 90 3
1 6 1 218 90 3
1 6 1 219 90 3
1 6 1 219 90 3
1 6 1 220 90 3
1 6 1 220 90 3
1 6 1 221 90 3
1 6 1 221 90 3
1 6 1 222 90 3
1 6 1 222 90 3
1 6 1 223 90 3
1 6 1 223 90 3
1 6 1 224 90 3
1 6 1 224 90 3
1 6 1 225 90 3
1 6 1 225 90 3
1 6 1 226 91 3
1 6 1 226 91 3
1 6 1 227 91 3
1 6 1 227 91 3
1 6 1 228 91 3
1 6 1 228 91 3
1 6 1 229 91 3
1 6 1 229 91 3
1 6 1 230 91 3
1 6 1 230 91 3
1 6 1 231 91 3
1 6 1 231 91 3
1 6 1 232 91 3
1 6 1 232 91 3
1 6 1 233 91 3
1 6 1 233 91 3
1 6 1 234 91 3
1 6 1 234 91 3
1 6 1 235 91 3
1 6 1 235 91 3
1 6 1 236 91 3
1 6 1 236 91 3
1 6 1 237 91 3
1 6 1 237 91 3
1 6 1 238 91 3
1 6 1 238 91 3
1 6 1 239 91 3
1 6 1 239 91 3
1 6 1 240 91 3
1 6 1 240 91 3
1 6 1 241 91 3
1 6 1 241 91 3
1 6 1 242 91 3
1 6 1 242 91 3
1 6 1 243 91 3
1 6 1 243 91 3
1 6 1 244 91 3
1 6 1 244 91 3
1 6 1 245 91 3
1 6 1 245 91 3
1 6 1 246 91 3
1 6 1 246 91 3
1 6 1 247 91 3
1 6 1 247 91 3
1 6 1 248 91 3
1 6 1 248 91 3
1 6 1 249 91 3
1 6 1 249 91 3
1 6 1 250 91 3
1 6 1 250 91 3
1 6 1 251 91 3
1 6 1 251 91 3
1 6 1 252 91 3
1 6 1 252 91 3
1 6 1 253 91 3
1 6 1 253 91 3
1 6 1 254 91 3
1 6 1 254 91 3
1 6 1 255 91 3
1 6 1 255 91 3
1 6 1 256 91 3
1 6 1 256 91 3
1 6 1 257 91 3
1 6 1 257 91 3
1 6 1 258 91 3
1 6 1 258 91 3
1 6 1 259 91 3
1 6 1 259 91 3
1 6 1 260 91 3
1 6 1 260 91 3
1 6 1 261 91 3
1 6 1 261 91 3
1 6 1 262 91 3
1 6 1 262 91 3
1 6 1 263 91 3
1 6 1 263 91 3
1 6 1 264 91 3
1 6 1 264 91 3
1 6 1 265 91 3
1 6 1 265 91 3
1 6 1 266 91 3
1 6 1 266 91 3
1 6 1 267 91 3
1 6 1 267 91 3
1 6 1 268 91 3
1 6 1 268 91 3
1 6 1 269 91 3
1 6 1 269 91 3
1 6 1 270 91 3
1 6 1 270 91 3
1 6 1 271 91 3
1 6 1 271 91 3
1 6 1 272 91 3
1 6 1 272 91 3
1 6 1 273 91 3
1 6 1 273 91 3
1 6 1 274 91 3
1 6 1 274 91 3
1 6 1 275 91 3
1 6 1 275 91 3
1 6 1 276 91 3
1 6 1 276 91 3
1 6 1 277 91 3
1 6 1 277 91 3
1 6 1 278 91 3
1 7 0 172 23 3
1 7 0 172 23 3
1 7 0 171 23 3
1 7 0 171 23 3
1 7 0 171 24 3
1 7 0 171 24 3
1 7 0 170 24 3
1 7 0 170 24 3
1 7 0 169 24 3
1 7 0 169 24 3
1 7 0 169 25 3
1 7 0 169 25 3
1 7 0 168 25 3
1 7 0 168 25 3
1 7 0 168 26 3
1 7 0 168 26 3
1 7 0 167 26 3
1 7 0 167 26 3
1 7 0 166 26 3
1 7 0 166 26 3
1 7 0 165 26 3
1 7 0 165 26 3
1 7 0 165 27 3
1 7 0 165 27 3
1 7 0 164 27 3
1 7 0 164 27 3
1 7 0 163 27 3
1 7 0 163 27 3
1 7 0 163 28 3
1 7 0 163 28 3
1 7 0 162 28 3
1 7 0 162 28 3
1 7 0 162 29 3
1 7 0 162 29 3
1 7 0 162 30 3
1 7 0 162 30 3
1 7 0 161 30 3
1 7 0 161 30 3
1 7 0 160 30 3
1 7 0 160 30 3
1 7 0 160 31 3
1 7 0 160 31 3
1 7 0 159 31 3
1 7 0 159 31 3
1 7 0 158 31 3
1 7 0 158 31 3
1 7 0 157 31 3
1 7 0 157 31 3
1 7 0 157 32 3
1 7 0 157 32 3
1 7 0 156 32 3
1 7 0 156 32 3
1 7 0 156 33 3
1 7 0 156 33 3
1 7 0 155 33 3
1 7 0 155 33 3
1 7 0 154 33 3
1 7 0 154 33 3
1 7 0 154 34 3
1 7 0 154 34 3
1 7 0 153 34 3
1 7 0 153 34 3
1 7 0 153 35 3
1 7 0 153 35 3
1 7 0 152 35 3
1 7 0 152 35 3
1 7 0 151 35 3
1 7 0 151 35 3
1 7 0 150 35 3
1 7 0 150 35 3
1 7 0 149 35 3
1 7 0 149 35 3
1 7 0 149 36 3
1 7 0 149 36 3
1 7 0 148 36 3
1 7 0 148 36 3
1 7 0 148 37 3
1 7 0 148 37 3
1 7 0 147 37 3
1 7 0 147 37 3
1 7 0 147 38 3
1 7 0 147 38 3
1 7 0 146 38 3
1 7 0 146 38 3
1 7 0 145 38 3
1 7 0 145 38 3
1 7 0 145 39 3
1 7 0 145 39 3
1 7 0 144 39 3
1 7 0 144 39 3
1 7 0 143 39 3
1 7 0 143 39 3
1 7 0 142 39 3
1 7 0 142 39 3
1 7 0 141 39 3
1 7 0 141 39 3
1 7 0 141 40 3
1 7 0 141 40 3
1 7 0 140 40 3
1 7 0 140 40 3
1 7 0 140 41 3
1 7 0 140 41 3
1 7 0 139 41 3
1 7 0 139 41 3
1 7 0 139 42 3
1 7 0 139 42 3
1 7 0 138 42 3
1 7 0 138 42 3
1 7 0 137 42 3
1 7 0 137 42 3
1 7 0 137 43 3
1 7 0 137 43 3
1 7 0 136 43 3
1 7 0 136 43 3
1 7 0 135 43 3
1 7 0 135 43 3
1 7 0 135 44 3
1 7 0 135 44 3
1 7 0 134 44 3
1 7 0 134 44 3
1 7 0 133 44 3
1 7 0 133 44 3
1 7 0 133 45 3
1 7 0 133 45 3
1 7 0 132 45 3
1 7 0 132 45 3
1 7 0 131 45 3
1 7 0 131 45 3
1 7 0 131 46 3
1 7 0 131 46 3
1 7 0 130 46 3
1 7 0 130 46 3
1 7 0 129 46 3
1 7 0 129 46 3
1 7 0 129 47 3
1 7 0 129 47 3
1 7 0 128 47 3
1 7 0 128 47 3
1 7 0 127 47 3
1 7 0 127 47 3
1 7 0 127 48 3
1 7 0 127 48 3
1 7 0 126 48 3
1 7 0 126 48 3
1 7 0 126 49 3
1 7 0 126 49 3
1 7 0 125 49 3
1 7 0 125 49 3
1 7 0 124 49 3
1 7 0 124 49 3
1 7 0 123 49 3
1 7 0 123 49 3
1 7 0 122 49 3
1 7 0 122 49 3
1 7 0 121 49 3
1 7 0 121 49 3
1 7 0 121 50 3
1 7 0 121 50 3
1 7 0 120 50 3
1 7 0 120 50 3
1 7 0 119 50 3
1 7 0 119 50 3
1 7 0 118 50 3
1 7 0 118 50 3
1 7 0 117 50 3
1 7 0 117 50 3
1 7 0 116 50 3
1 2 1 396 77 3
1 2 1 396 77 3
1 2 1 397 77 3
1 2 1 397 77 3
1 2 1 398 77 3
1 2 1 398 77 3
1 2 1 399 77 3
1 2 1 399 77 3
1 2 1 399 78 3
1 2 1 399 78 3
1 2 1 400 78 3
1 2 1 400 78 3
1 2 1 401 79 3
1 2 1 401 79 3
1 2 1 402 79 3
1 2 1 402 79 3
1 2 1 403 79 3
1 2 1 403 79 3
1 2 1 404 80 3
1 2 1 404 80 3
1 2 1 404 81 3
1 2 1 404 81 3
1 2 1 405 82 3
1 2 1 405 82 3
1 2 1 405 83 3
1 2 1 405 83 3
1 2 1 406 84 3
1 2 1 406 84 3
1 2 1 407 85 3
1 2 1 407 85 3
1 2 1 407 86 3
1 2 1 407 86 3
1 2 1 407 87 3
1 2 1 407 87 3
1 2 1 408 88 3
1 2 1 408 88 3
1 2 1 409 89 3
1 2 1 409 89 3
1 2 1 409 90 3
1 2 1 409 90 3
1 2 1 409 91 3
1 2 1 409 91 3
1 2 1 409 92 3
1 2 1 409 92 3
1 2 1 409 93 3
1 2 1 409 93 3
1 2 1 410 94 3
1 2 1 410 94 3
1 2 1 410 95 3
1 2 1 410 95 3
1 2 1 410 96 3
1 2 1 410 96 3
1 2 1 410 97 3
1 2 1 410 97 3
1 2 1 410 98 3
1 2 1 410 98 3
1 2 1 410 99 3
1 2 1 410 99 3
1 2 1 410 100 3
1 6 0 244 182 3
1 6 0 244 182 3
1 6 0 245 182 3
1 6 0 245 182 3
1 6 0 246 183 3
1 6 0 246 183 3
1 6 0 247 183 3
1 6 0 247 183 3
1 6 0 248 183 3
1 6 0 248 183 3
1 6 0 249 184 3
1 6 0 249 184 3
1 6 0 250 184 3
1 6 0 250 184 3
1 6 0 251 185 3
1 6 0 251 185 3
1 6 0 252 186 3
1 6 0 252 186 3
1 6 0 253 186 3
1 6 0 253 186 3
1 6 0 254 186 3
1 6 0 254 186 3
1 6 0 255 186 3
1 6 0 255 186 3
1 6 0 256 186 3
1 6 0 256 186 3
1 6 0 257 186 3
1 6 0 257 186 3
1 6 0 258 187 3
1 6 0 258 187 3
1 6 0 259 187 3
1 6 0 259 187 3
1 6 0 260 187 3
1 6 0 260 187 3
1 6 0 261 187 3
1 6 0 261 187 3
1 6 0 262 187 3
1 6 0 262 187 3
1 6 0 263 188 3
1 6 0 263 188 3
1 6 0 264 189 3
1 6 0 264 189 3
1 6 0 265 189 3
1 6 0 265 189 3
1 6 0 266 189 3
1 6 0 266 189 3
1 6 0 267 189 3
1 6 0 267 189 3
1 6 0 268 189 3
1 6 0 268 189 3
1 6 0 269 189 3
1 6 0 269 189 3
1 6 0 270 189 3
1 6 0 270 189 3
1 6 0 271 189 3
1 6 0 271 189 3
1 6 0 272 189 3
1 6 0 272 189 3
1 6 0 273 189 3
1 6 0 273 189 3
1 6 0 274 189 3
1 6 0 274 189 3
1 6 0 275 189 3
1 6 0 275 189 3
1 6 0 276 189 3
1 6 0 276 189 3
1 6 0 277 189 3
1 6 0 277 189 3
1 6 0 278 189 3
1 6 0 278 189 3
1 6 0 279 190 3
1 6 0 279 190 3
1 6 0 280 190 3
1 6 0 280 190 3
1 6 0 281 190 3
1 6 0 281 190 3
1 6 0 282 190 3
1 6 0 282 190 3
1 6 0 283 190 3
1 6 0 283 190 3
1 6 0 284 190 3
1 7 0 90 234 3
1 7 0 90 234 3
1 7 0 91 234 3
1 7 0 91 234 3
1 7 0 90 234 3
1 7 0 90 234 3
1 7 0 89 233 3
1 7 0 89 233 3
1 7 0 88 233 3
1 7 0 88 233 3
1 7 0 87 233 3
1 7 0 87 233 3
1 7 0 86 233 3
1 7 0 86 233 3
1 7 0 85 232 3
1 7 0 85 232 3
1 7 0 85 231 3
1 7 0 85 231 3
1 7 0 84 231 3
1 7 0 84 231 3
1 7 0 83 230 3
1 7 0 83 230 3
1 7 0 82 230 3
1 7 0 82 230 3
1 7 0 81 230 3
1 7 0 81 230 3
1 7 0 80 230 3
1 7 0 80 230 3
1 7 0 79 229 3
1 7 0 79 229 3
1 7 0 78 228 3
1 8 1 67 197 3
1 8 1 67 197 3
1 8 1 67 196 3
1 8 1 67 196 3
1 8 1 68 196 3
1 8 1 68 196 3
1 8 1 68 196 3
1 8 1 68 196 3
1 8 1 68 195 3
1 8 1 68 195 3
1 8 1 68 194 3
1 8 1 68 194 3
1 8 1 68 194 3
1 8 1 68 194 3
1 8 1 68 193 3
1 9 0 77 158 3
1 9 0 77 158 3
1 9 0 76 158 3
1 9 0 76 158 3
1 9 0 76 158 3
1 9 0 76 158 3
1 9 0 76 158 3
1 9 0 76 158 3
1 9 0 75 158 3
1 9 0 75 158 3
1 9 0 74 158 3
1 9 0 74 158 3
1 9 0 74 158 3
1 9 0 74 158 3
1 9 0 73 158 3
1 10 0 129 188 3
1 10 0 129 188 3
1 10 0 129 189 3
1 10 0 129 189 3
1 10 0 129 189 3
1 10 0 129 189 3
1 10 0 128 189 3
1 10 0 128 189 3
1 10 0 127 189 3
1 10 0 127 189 3
1 10 0 127 190 3
1 10 0 127 190 3
1 10 0 126 190 3
1 10 0 126 190 3
1 10 0 126 191 3
1 10 0 126 191 3
1 10 0 125 191 3
1 10 0 125 191 3
1 10 0 125 192 3
1 10 0 125 192 3
1 10 0 124 192 3
1 10 0 124 192 3
1 10 0 124 193 3
1 10 0 124 193 3
1 10 0 124 193 3
1 10 0 124 193 3
1 10 0 124 193 3
1 11 0 134 140 3
1 12 1 30 266 3
1 12 1 30 266 3
1 12 1 30 266 3
1 12 1 30 266 3
1 12 1 30 267 3
1 12 1 30 267 3
1 12 1 30 268 3
1 12 1 30 268 3
1 12 1 30 269 3
1 12 1 30 269 3
1 12 1 30 270 3
1 12 1 30 270 3
1 12 1 30 271 3
1 12 1 30 271 3
1 12 1 30 272 3
1 12 1 30 272 3
1 12 1 30 273 3
1 12 1 30 273 3
1 12 1 30 274 3
1 12 1 30 274 3
1 12 1 30 275 3
1 12 1 30 275 3
1 12 1 30 276 3
1 12 1 30 276 3
1 12 1 30 277 3
1 12 1 30 277 3
1 12 1 30 278 3
1 12 1 30 278 3
1 12 1 30 279 3
1 12 1 30 279 3
1 12 1 30 280 3
1 12 1 30 280 3
1 12 1 30 280 3
1 12 1 30 280 3
1 12 1 30 281 3
