3153 481 321
200 66 2 1
201 66 2 1
202 66 2 1
203 66 2 1
204 66 2 1
205 66 2 1
206 66 2 1
197 136 2 1
198 136 2 1
199 136 2 1
200 136 2 1
201 136 2 1
202 136 2 1
203 136 2 1
191 206 2 1
192 206 2 1
193 206 2 1
194 206 2 1
195 206 2 1
196 206 2 1
197 206 2 1
129 74 3 0
130 74 3 0
131 74 3 0
132 74 3 0
133 74 3 0
134 74 3 0
135 74 3 0
247 66 3 0
248 66 3 0
249 66 3 0
250 66 3 0
251 66 3 0
252 66 3 0
253 66 3 0
200 105 2 1
201 105 2 1
202 105 2 1
203 105 2 1
204 105 2 1
205 105 2 1
206 105 2 1
207 105 2 1
197 175 2 1
198 175 2 1
199 175 2 1
200 175 2 1
239 35 3 0
201 175 2 1
240 35 3 0
131 43 3 0
202 175 2 1
241 35 3 0
132 43 3 0
203 175 2 1
242 35 3 0
133 43 3 0
204 175 2 1
243 35 3 0
134 43 3 0
244 35 3 0
135 43 3 0
245 35 3 0
136 43 3 0
137 43 3 0
201 74 2 1
202 74 2 1
203 74 2 1
204 74 2 1
205 74 2 1
206 74 2 1
207 74 2 1
171 43 2 1
172 43 2 1
198 144 2 1
173 43 2 1
199 144 2 1
174 43 2 1
200 144 2 1
175 43 2 1
201 144 2 1
176 43 2 1
202 144 2 1
177 43 2 1
203 144 2 1
178 43 2 1
204 144 2 1
179 43 2 1
180 43 2 1
181 43 2 1
182 43 2 1
183 43 2 1
184 43 2 1
185 43 2 1
186 43 2 1
187 43 2 1
188 43 2 1
189 43 2 1
196 214 2 1
190 43 2 1
197 214 2 1
191 43 2 1
198 214 2 1
192 43 2 1
199 214 2 1
193 43 2 1
129 82 3 0
200 214 2 1
194 43 2 1
130 82 3 0
201 214 2 1
195 43 2 1
131 82 3 0
202 214 2 1
196 43 2 1
132 82 3 0
203 214 2 1
197 43 2 1
133 82 3 0
204 214 2 1
198 43 2 1
134 82 3 0
205 214 2 1
199 43 2 1
135 82 3 0
206 214 2 1
200 43 2 1
207 214 2 1
201 43 2 1
208 214 2 1
247 74 3 0
202 43 2 1
209 214 2 1
248 74 3 0
203 43 2 1
249 74 3 0
250 74 3 0
251 74 3 0
252 74 3 0
253 74 3 0
199 113 2 1
200 113 2 1
201 113 2 1
202 113 2 1
203 113 2 1
204 113 2 1
205 113 2 1
195 183 2 1
196 183 2 1
197 183 2 1
198 183 2 1
199 183 2 1
129 51 3 0
200 183 2 1
130 51 3 0
201 183 2 1
240 43 3 0
131 51 3 0
241 43 3 0
132 51 3 0
242 43 3 0
133 51 3 0
243 43 3 0
134 51 3 0
244 43 3 0
135 51 3 0
245 43 3 0
246 43 3 0
247 43 3 0
202 82 2 1
203 82 2 1
204 82 2 1
205 82 2 1
206 82 2 1
207 82 2 1
208 82 2 1
210 82 2 1
211 82 2 1
212 82 2 1
213 82 2 1
214 82 2 1
198 152 2 1
199 152 2 1
200 152 2 1
201 152 2 1
202 152 2 1
203 152 2 1
204 152 2 1
129 90 3 0
130 90 3 0
131 90 3 0
132 90 3 0
133 90 3 0
134 90 3 0
135 90 3 0
136 90 3 0
200 51 2 1
201 51 2 1
247 82 3 0
202 51 2 1
248 82 3 0
203 51 2 1
249 82 3 0
204 51 2 1
250 82 3 0
205 51 2 1
251 82 3 0
206 51 2 1
252 82 3 0
253 82 3 0
198 121 2 1
199 121 2 1
200 121 2 1
201 121 2 1
202 121 2 1
203 121 2 1
204 121 2 1
193 191 2 1
194 191 2 1
195 191 2 1
196 191 2 1
197 191 2 1
198 191 2 1
199 191 2 1
129 59 3 0
130 59 3 0
131 59 3 0
132 59 3 0
133 59 3 0
134 59 3 0
244 51 3 0
135 59 3 0
245 51 3 0
246 51 3 0
247 51 3 0
248 51 3 0
249 51 3 0
204 20 3 0
250 51 3 0
205 20 3 0
206 20 3 0
207 20 3 0
208 20 3 0
209 20 3 0
210 20 3 0
211 20 3 0
212 20 3 0
213 20 3 0
214 20 3 0
215 20 3 0
216 20 3 0
217 20 3 0
218 20 3 0
219 20 3 0
220 20 3 0
221 20 3 0
222 20 3 0
203 90 2 1
223 20 3 0
204 90 2 1
224 20 3 0
205 90 2 1
225 20 3 0
206 90 2 1
226 20 3 0
207 90 2 1
227 20 3 0
208 90 2 1
228 20 3 0
209 90 2 1
229 20 3 0
210 90 2 1
230 20 3 0
211 90 2 1
231 20 3 0
212 90 2 1
232 20 3 0
213 90 2 1
233 20 3 0
214 90 2 1
234 20 3 0
235 20 3 0
198 160 2 1
199 160 2 1
200 160 2 1
201 160 2 1
202 160 2 1
203 160 2 1
204 160 2 1
139 28 3 0
140 28 3 0
141 28 3 0
142 28 3 0
143 28 3 0
144 28 3 0
145 28 3 0
146 28 3 0
147 28 3 0
148 28 3 0
149 28 3 0
150 28 3 0
151 28 3 0
200 59 2 1
201 59 2 1
202 59 2 1
203 59 2 1
204 59 2 1
205 59 2 1
206 59 2 1
163 28 3 0
164 28 3 0
165 28 3 0
166 28 3 0
167 28 3 0
168 28 3 0
169 28 3 0
170 28 3 0
171 28 3 0
197 129 2 1
172 28 3 0
198 129 2 1
173 28 3 0
199 129 2 1
174 28 3 0
200 129 2 1
175 28 3 0
201 129 2 1
176 28 3 0
202 129 2 1
177 28 3 0
203 129 2 1
178 28 3 0
179 28 3 0
180 28 3 0
181 28 3 0
182 28 3 0
183 28 3 0
184 28 3 0
191 199 2 1
185 28 3 0
192 199 2 1
186 28 3 0
193 199 2 1
187 28 3 0
194 199 2 1
188 28 3 0
195 199 2 1
189 28 3 0
196 199 2 1
190 28 3 0
197 199 2 1
191 28 3 0
192 28 3 0
193 28 3 0
129 67 3 0
194 28 3 0
130 67 3 0
195 28 3 0
131 67 3 0
196 28 3 0
132 67 3 0
197 28 3 0
133 67 3 0
198 28 3 0
134 67 3 0
199 28 3 0
135 67 3 0
246 59 3 0
247 59 3 0
248 59 3 0
249 59 3 0
250 59 3 0
251 59 3 0
252 59 3 0
202 98 2 1
203 98 2 1
204 98 2 1
205 98 2 1
206 98 2 1
207 98 2 1
208 98 2 1
209 98 2 1
210 98 2 1
198 168 2 1
237 28 3 0
199 168 2 1
238 28 3 0
200 168 2 1
239 28 3 0
201 168 2 1
240 28 3 0
202 168 2 1
241 28 3 0
203 168 2 1
242 28 3 0
204 168 2 1
243 28 3 0
244 28 3 0
135 36 3 0
136 36 3 0
137 36 3 0
138 36 3 0
139 36 3 0
140 36 3 0
141 36 3 0
142 36 3 0
201 67 2 1
202 67 2 1
203 67 2 1
204 67 2 1
205 67 2 1
206 67 2 1
207 67 2 1
197 137 2 1
198 137 2 1
199 137 2 1
200 137 2 1
201 137 2 1
202 137 2 1
203 137 2 1
191 207 2 1
192 207 2 1
193 207 2 1
194 207 2 1
195 207 2 1
196 207 2 1
197 207 2 1
129 75 3 0
130 75 3 0
131 75 3 0
132 75 3 0
133 75 3 0
134 75 3 0
135 75 3 0
247 67 3 0
248 67 3 0
249 67 3 0
250 67 3 0
251 67 3 0
252 67 3 0
253 67 3 0
200 106 2 1
201 106 2 1
202 106 2 1
203 106 2 1
204 106 2 1
205 106 2 1
206 106 2 1
197 176 2 1
198 176 2 1
199 176 2 1
200 176 2 1
130 44 3 0
201 176 2 1
240 36 3 0
131 44 3 0
202 176 2 1
241 36 3 0
132 44 3 0
203 176 2 1
242 36 3 0
133 44 3 0
243 36 3 0
134 44 3 0
244 36 3 0
135 44 3 0
245 36 3 0
136 44 3 0
246 36 3 0
137 44 3 0
201 75 2 1
202 75 2 1
203 75 2 1
204 75 2 1
205 75 2 1
206 75 2 1
207 75 2 1
171 44 2 1
172 44 2 1
198 145 2 1
173 44 2 1
199 145 2 1
174 44 2 1
200 145 2 1
175 44 2 1
201 145 2 1
176 44 2 1
202 145 2 1
177 44 2 1
203 145 2 1
178 44 2 1
204 145 2 1
179 44 2 1
180 44 2 1
181 44 2 1
182 44 2 1
183 44 2 1
184 44 2 1
185 44 2 1
186 44 2 1
187 44 2 1
188 44 2 1
189 44 2 1
190 44 2 1
198 215 2 1
191 44 2 1
199 215 2 1
192 44 2 1
200 215 2 1
193 44 2 1
129 83 3 0
201 215 2 1
194 44 2 1
130 83 3 0
202 215 2 1
195 44 2 1
131 83 3 0
203 215 2 1
196 44 2 1
132 83 3 0
204 215 2 1
197 44 2 1
133 83 3 0
205 215 2 1
198 44 2 1
134 83 3 0
206 215 2 1
199 44 2 1
135 83 3 0
207 215 2 1
200 44 2 1
208 215 2 1
201 44 2 1
247 75 3 0
209 215 2 1
202 44 2 1
248 75 3 0
210 215 2 1
203 44 2 1
249 75 3 0
204 44 2 1
250 75 3 0
251 75 3 0
252 75 3 0
253 75 3 0
199 114 2 1
200 114 2 1
201 114 2 1
202 114 2 1
203 114 2 1
204 114 2 1
205 114 2 1
195 184 2 1
196 184 2 1
197 184 2 1
198 184 2 1
199 184 2 1
129 52 3 0
200 184 2 1
130 52 3 0
201 184 2 1
240 44 3 0
131 52 3 0
241 44 3 0
132 52 3 0
242 44 3 0
133 52 3 0
243 44 3 0
134 52 3 0
244 44 3 0
135 52 3 0
245 44 3 0
246 44 3 0
247 44 3 0
202 83 2 1
203 83 2 1
204 83 2 1
205 83 2 1
206 83 2 1
207 83 2 1
208 83 2 1
209 83 2 1
210 83 2 1
211 83 2 1
212 83 2 1
213 83 2 1
214 83 2 1
198 153 2 1
199 153 2 1
200 153 2 1
201 153 2 1
202 153 2 1
203 153 2 1
204 153 2 1
130 91 3 0
131 91 3 0
151 21 3 0
132 91 3 0
152 21 3 0
133 91 3 0
153 21 3 0
134 91 3 0
154 21 3 0
135 91 3 0
155 21 3 0
200 52 2 1
156 21 3 0
201 52 2 1
247 83 3 0
157 21 3 0
202 52 2 1
248 83 3 0
158 21 3 0
203 52 2 1
249 83 3 0
159 21 3 0
204 52 2 1
250 83 3 0
160 21 3 0
205 52 2 1
251 83 3 0
161 21 3 0
206 52 2 1
252 83 3 0
162 21 3 0
253 83 3 0
198 122 2 1
199 122 2 1
200 122 2 1
201 122 2 1
202 122 2 1
203 122 2 1
204 122 2 1
193 192 2 1
194 192 2 1
195 192 2 1
196 192 2 1
197 192 2 1
198 192 2 1
199 192 2 1
129 60 3 0
130 60 3 0
131 60 3 0
132 60 3 0
133 60 3 0
134 60 3 0
244 52 3 0
199 21 3 0
135 60 3 0
245 52 3 0
200 21 3 0
246 52 3 0
201 21 3 0
247 52 3 0
202 21 3 0
248 52 3 0
203 21 3 0
249 52 3 0
204 21 3 0
250 52 3 0
205 21 3 0
251 52 3 0
206 21 3 0
207 21 3 0
208 21 3 0
209 21 3 0
210 21 3 0
211 21 3 0
212 21 3 0
213 21 3 0
214 21 3 0
215 21 3 0
216 21 3 0
217 21 3 0
218 21 3 0
219 21 3 0
220 21 3 0
221 21 3 0
222 21 3 0
223 21 3 0
204 91 2 1
224 21 3 0
205 91 2 1
225 21 3 0
206 91 2 1
226 21 3 0
207 91 2 1
227 21 3 0
208 91 2 1
228 21 3 0
209 91 2 1
229 21 3 0
210 91 2 1
230 21 3 0
211 91 2 1
231 21 3 0
212 91 2 1
232 21 3 0
213 91 2 1
233 21 3 0
234 21 3 0
235 21 3 0
236 21 3 0
198 161 2 1
237 21 3 0
199 161 2 1
200 161 2 1
201 161 2 1
202 161 2 1
203 161 2 1
204 161 2 1
139 29 3 0
140 29 3 0
141 29 3 0
142 29 3 0
143 29 3 0
144 29 3 0
145 29 3 0
146 29 3 0
147 29 3 0
148 29 3 0
149 29 3 0
200 60 2 1
201 60 2 1
202 60 2 1
203 60 2 1
204 60 2 1
205 60 2 1
206 60 2 1
197 130 2 1
198 130 2 1
199 130 2 1
200 130 2 1
201 130 2 1
202 130 2 1
203 130 2 1
191 200 2 1
192 200 2 1
193 200 2 1
194 200 2 1
195 200 2 1
196 200 2 1
197 200 2 1
129 68 3 0
130 68 3 0
131 68 3 0
132 68 3 0
133 68 3 0
134 68 3 0
135 68 3 0
246 60 3 0
247 60 3 0
248 60 3 0
249 60 3 0
250 60 3 0
251 60 3 0
252 60 3 0
253 60 3 0
202 99 2 1
203 99 2 1
204 99 2 1
205 99 2 1
206 99 2 1
207 99 2 1
208 99 2 1
209 99 2 1
198 169 2 1
199 169 2 1
238 29 3 0
200 169 2 1
239 29 3 0
201 169 2 1
240 29 3 0
202 169 2 1
241 29 3 0
203 169 2 1
242 29 3 0
204 169 2 1
243 29 3 0
244 29 3 0
135 37 3 0
136 37 3 0
137 37 3 0
138 37 3 0
139 37 3 0
140 37 3 0
141 37 3 0
201 68 2 1
202 68 2 1
203 68 2 1
204 68 2 1
205 68 2 1
206 68 2 1
207 68 2 1
197 138 2 1
198 138 2 1
199 138 2 1
200 138 2 1
201 138 2 1
202 138 2 1
203 138 2 1
191 208 2 1
192 208 2 1
193 208 2 1
194 208 2 1
195 208 2 1
196 208 2 1
197 208 2 1
198 208 2 1
129 76 3 0
130 76 3 0
131 76 3 0
132 76 3 0
133 76 3 0
134 76 3 0
135 76 3 0
247 68 3 0
248 68 3 0
249 68 3 0
250 68 3 0
251 68 3 0
252 68 3 0
253 68 3 0
200 107 2 1
201 107 2 1
202 107 2 1
203 107 2 1
204 107 2 1
205 107 2 1
206 107 2 1
197 177 2 1
198 177 2 1
199 177 2 1
200 177 2 1
130 45 3 0
201 177 2 1
240 37 3 0
131 45 3 0
202 177 2 1
241 37 3 0
132 45 3 0
203 177 2 1
242 37 3 0
133 45 3 0
243 37 3 0
134 45 3 0
244 37 3 0
135 45 3 0
245 37 3 0
136 45 3 0
246 37 3 0
202 76 2 1
203 76 2 1
204 76 2 1
205 76 2 1
206 76 2 1
207 76 2 1
208 76 2 1
170 45 2 1
171 45 2 1
172 45 2 1
198 146 2 1
173 45 2 1
199 146 2 1
174 45 2 1
200 146 2 1
175 45 2 1
201 146 2 1
176 45 2 1
202 146 2 1
177 45 2 1
203 146 2 1
178 45 2 1
204 146 2 1
179 45 2 1
180 45 2 1
181 45 2 1
182 45 2 1
183 45 2 1
184 45 2 1
185 45 2 1
186 45 2 1
187 45 2 1
188 45 2 1
189 45 2 1
190 45 2 1
191 45 2 1
192 45 2 1
193 45 2 1
129 84 3 0
194 45 2 1
130 84 3 0
195 45 2 1
131 84 3 0
203 216 2 1
196 45 2 1
132 84 3 0
204 216 2 1
197 45 2 1
133 84 3 0
205 216 2 1
198 45 2 1
134 84 3 0
206 216 2 1
199 45 2 1
135 84 3 0
207 216 2 1
200 45 2 1
208 216 2 1
201 45 2 1
247 76 3 0
209 216 2 1
202 45 2 1
248 76 3 0
203 45 2 1
249 76 3 0
204 45 2 1
250 76 3 0
251 76 3 0
252 76 3 0
253 76 3 0
199 115 2 1
200 115 2 1
201 115 2 1
202 115 2 1
203 115 2 1
204 115 2 1
205 115 2 1
194 185 2 1
195 185 2 1
196 185 2 1
197 185 2 1
198 185 2 1
199 185 2 1
129 53 3 0
200 185 2 1
130 53 3 0
201 185 2 1
131 53 3 0
241 45 3 0
132 53 3 0
242 45 3 0
133 53 3 0
243 45 3 0
134 53 3 0
244 45 3 0
135 53 3 0
245 45 3 0
246 45 3 0
247 45 3 0
248 45 3 0
203 84 2 1
204 84 2 1
205 84 2 1
206 84 2 1
207 84 2 1
208 84 2 1
209 84 2 1
210 84 2 1
211 84 2 1
212 84 2 1
213 84 2 1
214 84 2 1
215 84 2 1
198 154 2 1
199 154 2 1
200 154 2 1
201 154 2 1
202 154 2 1
203 154 2 1
204 154 2 1
149 22 3 0
130 92 3 0
150 22 3 0
131 92 3 0
151 22 3 0
132 92 3 0
152 22 3 0
133 92 3 0
153 22 3 0
134 92 3 0
154 22 3 0
135 92 3 0
155 22 3 0
200 53 2 1
156 22 3 0
201 53 2 1
247 84 3 0
157 22 3 0
202 53 2 1
248 84 3 0
158 22 3 0
203 53 2 1
249 84 3 0
159 22 3 0
204 53 2 1
250 84 3 0
160 22 3 0
205 53 2 1
251 84 3 0
161 22 3 0
206 53 2 1
252 84 3 0
162 22 3 0
253 84 3 0
163 22 3 0
164 22 3 0
165 22 3 0
166 22 3 0
167 22 3 0
168 22 3 0
169 22 3 0
170 22 3 0
171 22 3 0
197 123 2 1
172 22 3 0
198 123 2 1
173 22 3 0
199 123 2 1
174 22 3 0
200 123 2 1
175 22 3 0
201 123 2 1
176 22 3 0
202 123 2 1
177 22 3 0
203 123 2 1
178 22 3 0
204 123 2 1
179 22 3 0
180 22 3 0
181 22 3 0
182 22 3 0
183 22 3 0
184 22 3 0
185 22 3 0
186 22 3 0
193 193 2 1
187 22 3 0
194 193 2 1
188 22 3 0
195 193 2 1
189 22 3 0
196 193 2 1
190 22 3 0
197 193 2 1
191 22 3 0
198 193 2 1
192 22 3 0
199 193 2 1
193 22 3 0
129 61 3 0
194 22 3 0
130 61 3 0
195 22 3 0
131 61 3 0
196 22 3 0
132 61 3 0
197 22 3 0
133 61 3 0
198 22 3 0
134 61 3 0
199 22 3 0
135 61 3 0
245 53 3 0
200 22 3 0
246 53 3 0
201 22 3 0
247 53 3 0
202 22 3 0
248 53 3 0
203 22 3 0
249 53 3 0
204 22 3 0
250 53 3 0
205 22 3 0
251 53 3 0
206 22 3 0
207 22 3 0
208 22 3 0
209 22 3 0
210 22 3 0
211 22 3 0
212 22 3 0
213 22 3 0
214 22 3 0
215 22 3 0
216 22 3 0
217 22 3 0
218 22 3 0
219 22 3 0
220 22 3 0
221 22 3 0
222 22 3 0
223 22 3 0
204 92 2 1
224 22 3 0
205 92 2 1
225 22 3 0
206 92 2 1
226 22 3 0
207 92 2 1
227 22 3 0
208 92 2 1
228 22 3 0
209 92 2 1
229 22 3 0
210 92 2 1
230 22 3 0
211 92 2 1
231 22 3 0
212 92 2 1
232 22 3 0
213 92 2 1
233 22 3 0
234 22 3 0
235 22 3 0
236 22 3 0
198 162 2 1
237 22 3 0
199 162 2 1
238 22 3 0
200 162 2 1
239 22 3 0
201 162 2 1
202 162 2 1
203 162 2 1
204 162 2 1
138 30 3 0
139 30 3 0
140 30 3 0
141 30 3 0
142 30 3 0
143 30 3 0
144 30 3 0
145 30 3 0
146 30 3 0
147 30 3 0
148 30 3 0
200 61 2 1
201 61 2 1
202 61 2 1
203 61 2 1
204 61 2 1
205 61 2 1
206 61 2 1
197 131 2 1
198 131 2 1
199 131 2 1
200 131 2 1
201 131 2 1
202 131 2 1
203 131 2 1
191 201 2 1
192 201 2 1
193 201 2 1
194 201 2 1
195 201 2 1
196 201 2 1
197 201 2 1
129 69 3 0
130 69 3 0
131 69 3 0
132 69 3 0
133 69 3 0
134 69 3 0
135 69 3 0
247 61 3 0
248 61 3 0
249 61 3 0
250 61 3 0
251 61 3 0
252 61 3 0
253 61 3 0
202 100 2 1
203 100 2 1
204 100 2 1
205 100 2 1
206 100 2 1
207 100 2 1
208 100 2 1
209 100 2 1
198 170 2 1
199 170 2 1
238 30 3 0
200 170 2 1
239 30 3 0
201 170 2 1
240 30 3 0
202 170 2 1
241 30 3 0
203 170 2 1
242 30 3 0
133 38 3 0
204 170 2 1
243 30 3 0
134 38 3 0
244 30 3 0
135 38 3 0
136 38 3 0
137 38 3 0
138 38 3 0
139 38 3 0
140 38 3 0
141 38 3 0
201 69 2 1
202 69 2 1
203 69 2 1
204 69 2 1
205 69 2 1
206 69 2 1
207 69 2 1
197 139 2 1
198 139 2 1
199 139 2 1
200 139 2 1
201 139 2 1
202 139 2 1
203 139 2 1
191 209 2 1
192 209 2 1
193 209 2 1
194 209 2 1
195 209 2 1
196 209 2 1
197 209 2 1
198 209 2 1
199 209 2 1
200 209 2 1
129 77 3 0
201 209 2 1
130 77 3 0
202 209 2 1
131 77 3 0
132 77 3 0
133 77 3 0
134 77 3 0
135 77 3 0
247 69 3 0
248 69 3 0
249 69 3 0
250 69 3 0
251 69 3 0
252 69 3 0
253 69 3 0
199 108 2 1
200 108 2 1
201 108 2 1
202 108 2 1
203 108 2 1
204 108 2 1
205 108 2 1
206 108 2 1
196 178 2 1
197 178 2 1
198 178 2 1
199 178 2 1
129 46 3 0
200 178 2 1
130 46 3 0
201 178 2 1
240 38 3 0
131 46 3 0
202 178 2 1
241 38 3 0
132 46 3 0
203 178 2 1
242 38 3 0
133 46 3 0
243 38 3 0
134 46 3 0
244 38 3 0
135 46 3 0
245 38 3 0
136 46 3 0
246 38 3 0
202 77 2 1
203 77 2 1
204 77 2 1
205 77 2 1
206 77 2 1
207 77 2 1
208 77 2 1
170 46 2 1
171 46 2 1
172 46 2 1
198 147 2 1
173 46 2 1
199 147 2 1
174 46 2 1
200 147 2 1
175 46 2 1
201 147 2 1
176 46 2 1
202 147 2 1
177 46 2 1
203 147 2 1
178 46 2 1
204 147 2 1
179 46 2 1
180 46 2 1
181 46 2 1
182 46 2 1
183 46 2 1
184 46 2 1
185 46 2 1
186 46 2 1
187 46 2 1
188 46 2 1
189 46 2 1
190 46 2 1
191 46 2 1
192 46 2 1
193 46 2 1
129 85 3 0
194 46 2 1
130 85 3 0
195 46 2 1
131 85 3 0
196 46 2 1
132 85 3 0
197 46 2 1
133 85 3 0
204 217 2 1
198 46 2 1
134 85 3 0
205 217 2 1
199 46 2 1
135 85 3 0
206 217 2 1
200 46 2 1
207 217 2 1
201 46 2 1
208 217 2 1
247 77 3 0
202 46 2 1
209 217 2 1
248 77 3 0
203 46 2 1
249 77 3 0
204 46 2 1
250 77 3 0
205 46 2 1
251 77 3 0
252 77 3 0
253 77 3 0
199 116 2 1
200 116 2 1
201 116 2 1
202 116 2 1
203 116 2 1
204 116 2 1
205 116 2 1
194 186 2 1
195 186 2 1
196 186 2 1
197 186 2 1
198 186 2 1
199 186 2 1
129 54 3 0
200 186 2 1
130 54 3 0
131 54 3 0
241 46 3 0
132 54 3 0
242 46 3 0
133 54 3 0
243 46 3 0
134 54 3 0
244 46 3 0
135 54 3 0
245 46 3 0
246 46 3 0
247 46 3 0
248 46 3 0
203 85 2 1
204 85 2 1
205 85 2 1
206 85 2 1
207 85 2 1
208 85 2 1
209 85 2 1
210 85 2 1
211 85 2 1
212 85 2 1
213 85 2 1
214 85 2 1
215 85 2 1
198 155 2 1
199 155 2 1
200 155 2 1
201 155 2 1
202 155 2 1
203 155 2 1
204 155 2 1
146 23 3 0
147 23 3 0
148 23 3 0
149 23 3 0
150 23 3 0
151 23 3 0
132 93 3 0
152 23 3 0
133 93 3 0
153 23 3 0
998
1 2 1 173 46 3
1 2 1 173 46 3
1 2 1 173 45 3
1 2 1 173 45 3
1 2 1 174 45 3
1 2 1 174 45 3
1 2 1 175 45 3
1 2 1 175 45 3
1 2 1 176 45 3
1 2 1 176 45 3
1 2 1 177 45 3
1 2 1 177 45 3
1 2 1 177 44 3
1 2 1 177 44 3
1 2 1 178 44 3
1 2 1 178 44 3
1 2 1 179 44 3
1 2 1 179 44 3
1 2 1 180 44 3
1 2 1 180 44 3
1 2 1 181 44 3
1 2 1 181 44 3
1 2 1 182 44 3
1 2 1 182 44 3
1 2 1 183 44 3
1 2 1 183 44 3
1 2 1 184 44 3
1 2 1 184 44 3
1 2 1 185 44 3
1 2 1 185 44 3
1 2 1 185 43 3
1 2 1 185 43 3
1 2 1 186 43 3
1 2 1 186 43 3
1 2 1 187 43 3
1 2 1 187 43 3
1 2 1 188 43 3
1 2 1 188 43 3
1 2 1 189 43 3
1 2 1 189 43 3
1 2 1 190 43 3
1 2 1 190 43 3
1 2 1 191 43 3
1 2 1 191 43 3
1 2 1 192 43 3
1 2 1 192 43 3
1 2 1 193 43 3
1 2 1 193 43 3
1 2 1 194 43 3
1 2 1 194 43 3
1 2 1 195 44 3
1 2 1 195 44 3
1 2 1 196 44 3
1 2 1 196 44 3
1 2 1 197 45 3
1 2 1 197 45 3
1 2 1 198 45 3
1 2 1 198 45 3
1 2 1 199 45 3
1 2 1 199 45 3
1 2 1 200 45 3
1 2 1 200 45 3
1 2 1 201 45 3
1 2 1 201 45 3
1 2 1 201 46 3
1 2 1 201 46 3
1 2 1 202 46 3
1 2 1 202 46 3
1 2 1 202 47 3
1 2 1 202 47 3
1 2 1 203 48 3
1 2 1 203 48 3
1 2 1 203 49 3
1 2 1 203 49 3
1 2 1 203 50 3
1 2 1 203 50 3
1 2 1 203 51 3
1 2 1 203 51 3
1 2 1 203 52 3
1 2 1 203 52 3
1 2 1 203 53 3
1 2 1 203 53 3
1 2 1 203 54 3
1 2 1 203 54 3
1 2 1 203 55 3
1 2 1 203 55 3
1 2 1 203 56 3
1 2 1 203 56 3
1 2 1 203 57 3
1 2 1 203 57 3
1 2 1 203 58 3
1 2 1 203 58 3
1 2 1 203 59 3
1 2 1 203 59 3
1 2 1 203 60 3
1 2 1 203 60 3
1 2 1 203 61 3
1 2 1 203 61 3
1 2 1 203 62 3
1 2 1 203 62 3
1 2 1 203 63 3
1 2 1 203 63 3
1 2 1 203 64 3
1 2 1 203 64 3
1 2 1 203 65 3
1 2 1 203 65 3
1 2 1 203 66 3
1 2 1 203 66 3
1 2 1 204 67 3
1 2 1 204 67 3
1 2 1 204 68 3
1 2 1 204 68 3
1 2 1 204 69 3
1 2 1 204 69 3
1 2 1 204 70 3
1 2 1 204 70 3
1 2 1 204 71 3
1 2 1 204 71 3
1 2 1 204 72 3
1 2 1 204 72 3
1 2 1 204 73 3
1 2 1 204 73 3
1 2 1 204 74 3
1 2 1 204 74 3
1 2 1 204 75 3
1 2 1 204 75 3
1 2 1 205 76 3
1 2 1 205 76 3
1 2 1 205 77 3
1 2 1 205 77 3
1 2 1 205 78 3
1 2 1 205 78 3
1 2 1 205 79 3
1 2 1 205 79 3
1 2 1 205 80 3
1 2 1 205 80 3
1 2 1 205 81 3
1 2 1 205 81 3
1 2 1 205 82 3
1 2 1 205 82 3
1 2 1 205 83 3
1 2 1 205 83 3
1 2 1 206 83 3
1 2 1 206 83 3
1 2 1 206 84 3
1 2 1 206 84 3
1 2 1 206 85 3
1 2 1 206 85 3
1 2 1 206 86 3
1 2 1 206 86 3
1 2 1 206 87 3
1 2 1 206 87 3
1 2 1 206 88 3
1 2 1 206 88 3
1 2 1 206 89 3
1 2 1 206 89 3
1 2 1 206 90 3
1 2 1 206 90 3
1 2 1 207 90 3
1 2 1 207 90 3
1 2 1 207 91 3
1 2 1 207 91 3
1 2 1 208 91 3
1 2 1 208 91 3
1 2 1 209 91 3
1 2 1 209 91 3
1 2 1 209 90 3
1 2 1 209 90 3
1 2 1 210 90 3
1 2 1 210 90 3
1 2 1 211 90 3
1 2 1 211 90 3
1 2 1 211 89 3
1 2 1 211 89 3
1 2 1 211 88 3
1 2 1 211 88 3
1 2 1 212 88 3
1 2 1 212 88 3
1 2 1 212 87 3
1 2 1 212 87 3
1 2 1 212 86 3
1 2 1 212 86 3
1 2 1 212 85 3
1 2 1 212 85 3
1 2 1 212 84 3
1 2 1 212 84 3
1 2 1 212 85 3
1 2 1 212 85 3
1 2 1 211 85 3
1 2 1 211 85 3
1 2 1 211 86 3
1 2 1 211 86 3
1 2 1 211 87 3
1 2 1 211 87 3
1 2 1 210 87 3
1 2 1 210 87 3
1 2 1 210 88 3
1 2 1 210 88 3
1 2 1 210 89 3
1 2 1 210 89 3
1 2 1 210 90 3
1 2 1 210 90 3
1 2 1 210 91 3
1 2 1 210 91 3
1 2 1 209 91 3
1 2 1 209 91 3
1 2 1 209 92 3
1 2 1 209 92 3
1 2 1 208 92 3
1 2 1 208 92 3
1 2 1 208 93 3
1 2 1 208 93 3
1 2 1 208 94 3
1 2 1 208 94 3
1 2 1 208 95 3
1 2 1 208 95 3
1 2 1 207 95 3
1 2 1 207 95 3
1 2 1 207 96 3
1 2 1 207 96 3
1 2 1 207 97 3
1 2 1 207 97 3
1 2 1 207 98 3
1 2 1 207 98 3
1 2 1 206 98 3
1 2 1 206 98 3
1 2 1 205 98 3
1 2 1 205 98 3
1 2 1 205 99 3
